Date,Open,High,Low,Close,Adj Close,Volume
2017-05-31,82.279999,82.529999,81.870003,82.190002,63.854980,5515000
2017-06-01,81.959999,82.720001,81.760002,82.620003,64.189064,6557200
2017-06-02,82.959999,83.650002,82.959999,83.470001,64.849442,3999500
2017-06-05,83.260002,83.379997,82.730003,83.110001,64.569733,4919900
2017-06-06,83.160004,83.180000,82.589996,82.709999,64.258980,4358300
2017-06-07,82.690002,83.440002,82.620003,83.290001,64.709595,3191200
2017-06-08,83.320000,83.320000,82.349998,83.089996,64.554192,2963600
2017-06-09,83.089996,83.949997,82.800003,83.669998,65.004822,4950400
2017-06-12,83.599998,84.440002,83.470001,84.419998,65.587532,4049500
2017-06-13,84.379997,84.690002,84.029999,84.610001,65.735123,2787500
2017-06-14,85.120003,85.300003,84.440002,84.730003,65.828354,5317300
2017-06-15,84.370003,85.389999,84.300003,85.160004,66.162422,3757200
2017-06-16,85.269997,85.320000,84.570000,84.940002,65.991508,4497900
2017-06-19,84.940002,84.989998,84.540001,84.949997,65.999260,4892200
2017-06-20,85.000000,85.239998,84.099998,84.750000,65.843880,3194300
2017-06-21,84.750000,84.989998,84.040001,84.580002,65.711815,2559700
2017-06-22,84.470001,84.830002,84.129997,84.660004,65.773979,6220800
2017-06-23,83.889999,84.629997,83.750000,84.150002,66.002213,3759000
2017-06-26,84.360001,85.059998,84.360001,84.750000,66.472809,6417400
2017-06-27,84.330002,84.830002,83.940002,83.989998,65.876724,3925300
2017-06-28,84.220001,84.589996,83.930000,84.190002,66.033600,2956300
2017-06-29,83.919998,83.919998,83.080002,83.230003,65.280632,3985800
2017-06-30,83.459999,83.879997,82.989998,83.230003,65.280632,4206900
2017-07-03,83.559998,84.459999,83.370003,84.290001,66.112022,3169500
2017-07-05,84.440002,84.440002,82.940002,83.099998,65.178658,5370200
2017-07-06,82.589996,82.970001,81.440002,81.540001,63.955074,4091400
2017-07-07,81.739998,82.230003,81.430000,82.000000,64.315880,3249800
2017-07-10,82.180000,82.260002,81.190002,81.250000,63.727627,4164100
2017-07-11,81.309998,81.389999,80.580002,81.160004,63.657047,3346600
2017-07-12,81.709999,82.629997,81.540001,82.160004,64.441376,3189200
2017-07-13,82.220001,82.489998,82.000000,82.290001,64.543350,2556100
2017-07-14,82.790001,83.230003,82.709999,83.080002,65.162971,2577600
2017-07-17,83.080002,83.879997,82.919998,83.750000,65.688507,2730700
2017-07-18,83.779999,83.930000,83.339996,83.570000,65.547287,3012500
2017-07-19,83.699997,84.230003,83.519997,84.199997,66.041420,2949700
2017-07-20,84.250000,84.389999,83.769997,83.809998,65.735535,3140400
2017-07-21,83.870003,83.970001,83.349998,83.750000,65.688507,2967100
2017-07-24,83.730003,83.830002,83.209999,83.589996,65.562988,2659300
2017-07-25,83.650002,83.779999,83.129997,83.699997,65.649246,2785000
2017-07-26,83.730003,84.570000,83.540001,84.279999,66.104172,2976800
2017-07-27,83.980003,84.730003,83.480003,84.379997,66.182610,2828800
2017-07-28,84.400002,84.660004,83.980003,84.150002,66.002213,3024500
2017-07-31,84.239998,84.379997,83.599998,84.260002,66.088493,2967600
2017-08-01,84.519997,85.000000,83.970001,84.639999,66.386551,3142900
2017-08-02,84.459999,84.459999,83.589996,83.870003,65.782593,2192000
2017-08-03,83.720001,84.180000,83.400002,83.699997,65.649246,2032500
2017-08-04,83.680000,84.139999,83.500000,83.980003,65.868874,2068700
2017-08-07,84.000000,84.110001,83.570000,83.889999,65.798271,1642700
2017-08-08,83.730003,83.919998,83.279999,83.489998,65.484550,2324400
2017-08-09,83.550003,83.589996,83.050003,83.209999,65.264938,4508400
2017-08-10,83.029999,83.180000,82.610001,82.610001,64.794334,4190800
2017-08-11,82.629997,82.690002,81.730003,82.099998,64.394325,2692800
2017-08-14,82.440002,83.629997,82.300003,83.470001,65.468849,2160200
2017-08-15,83.309998,83.309998,82.669998,83.220001,65.272781,2260000
