snapped_at,price,market_cap,total_volume
2021-07-28 00:00:00 UTC,0.048366117608210295,2942739.604261571,1083.6989797361243
2021-07-29 00:00:00 UTC,0.04839749726307786,2942801.368288106,1464.0773206305416
2021-07-30 00:00:00 UTC,0.05142923045564007,3119928.9811357125,4234.318054786722
2021-07-31 00:00:00 UTC,0.051734629794484246,3123056.9205785,1663.8157661475288
2021-08-01 00:00:00 UTC,0.05266425778296379,3202548.9244102756,447.17799928834427
2021-08-02 00:00:00 UTC,0.04746760316149249,2910738.99479143,1329.9904045506808
2021-08-03 00:00:00 UTC,0.04524644735621948,2755397.4689787347,841.5131408642421
2021-08-04 00:00:00 UTC,0.04828351772407351,2936435.1276557567,2071.0941257868562
2021-08-05 00:00:00 UTC,0.049718627631448,3030448.9958653776,396.71187015620575
2021-08-06 00:00:00 UTC,0.052489310142756096,3192420.0432085777,4719.377973689239
2021-08-07 00:00:00 UTC,0.05690727364753806,3454845.426087612,3073.799805670587
2021-08-08 00:00:00 UTC,0.0590841976602676,3579143.411798407,5490.623774025428
2021-08-09 00:00:00 UTC,0.06948857873253833,4226728.6091333665,16280.634064939242
2021-08-10 00:00:00 UTC,0.06515982732364513,3888483.793014051,3459.1579941125037
2021-08-11 00:00:00 UTC,0.06448613098718911,3922697.7221776545,12905.662312281787
2021-08-12 00:00:00 UTC,0.08635505744255607,5253155.849681519,28810.591666825745
2021-08-13 00:00:00 UTC,0.07638852599527562,4651522.612486428,36818.71442412495
2021-08-14 00:00:00 UTC,0.07918147125327765,4817079.459664456,21947.052222011458
2021-08-15 00:00:00 UTC,0.07584054232594267,4674265.447470684,10777.477123480227
2021-08-16 00:00:00 UTC,0.07661514359043926,4522749.349085708,3795.44382505248
2021-08-17 00:00:00 UTC,0.07507013767796732,4579959.330687114,8537.446483367337
2021-08-18 00:00:00 UTC,0.07169788745515888,4368334.147527018,2847.631129678176
2021-08-19 00:00:00 UTC,0.07160861974651632,4363789.793570613,11318.613863194543
2021-08-20 00:00:00 UTC,0.06709239689022475,4032301.131556581,8135.008065507396
2021-08-21 00:00:00 UTC,0.06984230398317419,4248736.7817117935,8004.918161840553
2021-08-22 00:00:00 UTC,0.06784699043155418,4131775.998132424,4804.969275701612
2021-08-23 00:00:00 UTC,0.06661249978363497,4054339.943511912,1661.838595820099
2021-08-24 00:00:00 UTC,0.06596877295670968,3924800.8628946696,6376.006705690512
2021-08-25 00:00:00 UTC,0.08596146080240351,5237021.25474348,87588.77143997824
2021-08-26 00:00:00 UTC,0.08869455706464757,5397883.942336434,116190.24219292885
2021-08-27 00:00:00 UTC,0.07751644615859277,4717743.5722228745,14889.133937099708
2021-08-28 00:00:00 UTC,0.08189418183537234,4977840.253163086,6619.090698353429
2021-08-29 00:00:00 UTC,0.08021206326112028,4882113.554826783,2166.552129661364
2021-08-30 00:00:00 UTC,0.07343382365404275,4469698.442356342,5840.098745668204
2021-08-31 00:00:00 UTC,0.06926082641345528,4230200.43756022,4023.071888382012
2021-09-01 00:00:00 UTC,0.07191901075928996,4377775.907852678,8215.753526692806
2021-09-02 00:00:00 UTC,0.07791594051058448,4742966.204423282,4914.875542358262
2021-09-03 00:00:00 UTC,0.08139469652977245,4954885.90051208,17387.786918903523
2021-09-04 00:00:00 UTC,0.0754092655506949,4590670.127829745,20579.75436840197
2021-09-05 00:00:00 UTC,0.07942787325009454,4835463.311914359,2838.086755274378
2021-09-06 00:00:00 UTC,0.0806119917274322,4907708.184649229,4522.751496770008
2021-09-07 00:00:00 UTC,0.08530700139637319,5281072.332508631,10366.672253675451
