snapped_at,price,market_cap,total_volume
2019-09-25 00:00:00 UTC,0.6253602203846678,2128908.215935269,1842.5191453349528
2019-09-26 00:00:00 UTC,0.6405963917652534,2128849.668041806,849.2424495031187
2019-09-27 00:00:00 UTC,0.644419971349027,2142064.21515823,3608.054159191866
2019-09-28 00:00:00 UTC,0.6303635844343956,2095838.1474669608,934.3380216999678
2019-09-29 00:00:00 UTC,0.6231008859060402,2065017.2396367472,435.6243226325591
2019-09-30 00:00:00 UTC,0.6178155318174848,2069450.3891451636,1712.1417052588904
2019-10-01 00:00:00 UTC,0.6404458710396936,2130843.8926075823,562.1341056713252
2019-10-02 00:00:00 UTC,0.6209895677289617,2067068.8481545402,443.04226420229566
2019-10-03 00:00:00 UTC,0.6209895677289617,2067068.8481545402,443.04226420229566
2019-10-04 00:00:00 UTC,0.6185476577948473,2059903.0919137516,929.2136993381733
2019-10-05 00:00:00 UTC,0.616445860806733,2052061.6935227136,935.7163466294146
2019-10-06 00:00:00 UTC,0.6048106098626624,2014646.5465626842,397.7478470859
2019-10-07 00:00:00 UTC,0.5919026888137751,1982841.6652754112,1878.3599356979566
2019-10-08 00:00:00 UTC,0.5776725719328742,1925144.3820205643,2849.8252771024413
2019-10-09 00:00:00 UTC,0.5732766619415928,1913877.2576868823,353.5711977951141
2019-10-10 00:00:00 UTC,0.5843057399104556,1951951.60110815,237.66138413485245
2019-10-11 00:00:00 UTC,0.5775713123510109,1928481.3286837612,860.6522662867402
2019-10-12 00:00:00 UTC,0.5550962302196232,1851615.7210318455,3851.7873803714697
2019-10-13 00:00:00 UTC,0.5777575825502099,1922246.9200489793,875.0146368366175
2019-10-14 00:00:00 UTC,0.5750485546430856,1923436.341261073,2156.7512149758995
2019-10-15 00:00:00 UTC,0.5837216879140213,1948425.712944697,575.9728893105199
2019-10-16 00:00:00 UTC,0.5637909391990722,1882344.3804757884,2319.236376010048
2019-10-17 00:00:00 UTC,0.5480918659903662,1839176.2343101474,484.0403497236609
2019-10-18 00:00:00 UTC,0.5506661316676182,1838578.7538368108,4337.7949035227375
2019-10-19 00:00:00 UTC,0.5894841889664794,1970251.5798644216,1584.3506645465613
2019-10-20 00:00:00 UTC,0.4211953466128175,1407534.1417943717,4495.101056283221
2019-10-21 00:00:00 UTC,0.5132161416331347,1715435.567386297,348.61926547983586
2019-10-22 00:00:00 UTC,0.48349137513712537,1613808.2118000253,590.1820122335137
2019-10-23 00:00:00 UTC,0.40070431571065374,1343184.0726308792,2618.6892048267346
2019-10-24 00:00:00 UTC,0.34135326398286425,1156346.3915221612,2118.896775795317
2019-10-25 00:00:00 UTC,0.3089169703115462,1033495.9864511925,2394.6597558690014
2019-10-26 00:00:00 UTC,0.3702731636989014,1239044.9872750423,2414.0579886798664
2019-10-27 00:00:00 UTC,0.4034994120547727,1350531.6112488622,3287.6496215644074
2019-10-28 00:00:00 UTC,0.40673154362299424,1333146.718336139,995.1005257697639
2019-10-29 00:00:00 UTC,0.371877062012564,1245254.476336449,1447.9842171976534
2019-10-30 00:00:00 UTC,0.38511740084254864,1289827.6919220698,698.2565438926458
2019-10-31 00:00:00 UTC,0.38422653784556793,1287187.746077239,483.0453945542679
2019-11-01 00:00:00 UTC,0.3547423257817643,1188672.212615468,1741.7891139571616
2019-11-02 00:00:00 UTC,0.3773127406608213,1264593.457600209,492.5931271004385
2019-11-03 00:00:00 UTC,0.37801814211596185,1267232.955601043,454.7228830366289
2019-11-04 00:00:00 UTC,0.3259990496948361,1093087.5348504689,3884.9503446595927
2019-11-05 00:00:00 UTC,0.3459991546585578,1166376.5352762633,2271.6654165043988
2019-11-06 00:00:00 UTC,0.3630199456932503,1217770.9005953786,1464.908762109138
2019-11-07 00:00:00 UTC,0.3671880049756569,1232028.3998119186,343.6421939924476
2019-11-08 00:00:00 UTC,0.38811474112720323,1303560.2605465704,3102.104561616052
2019-11-09 00:00:00 UTC,0.3922455175349481,1316684.7521254346,508.4816049466205
2019-11-10 00:00:00 UTC,0.39358231629466467,1321461.7859903553,921.6246439062867
2019-11-11 00:00:00 UTC,0.40392758181843424,1365725.11415921,210.13223179188165
2019-11-12 00:00:00 UTC,0.3487916718009239,1171256.4689647364,1401.0210534508021
2019-11-13 00:00:00 UTC,0.33210964004335797,1118416.7575093785,645.1576704181541
2019-11-14 00:00:00 UTC,0.33289585083807,1115090.6767934645,278.74523480302616
2019-11-15 00:00:00 UTC,0.37887333561905623,1273457.5613162036,1512.3544042112123
2019-11-16 00:00:00 UTC,0.3959625961089001,1312169.671111391,1486.9180535301812
2019-11-17 00:00:00 UTC,0.4326291405976965,1454763.8318172018,1350.7235487776527
2019-11-18 00:00:00 UTC,0.378052369018048,1271149.9114255768,1816.032648030209
2019-11-19 00:00:00 UTC,0.38952301493922514,1300497.7914353092,1169.9508443923482
2019-11-20 00:00:00 UTC,0.436370100905358,1467435.861996908,1468.497246342319
2019-11-21 00:00:00 UTC,0.36006909402968046,1215692.7985632343,2234.0615417632694
2019-11-22 00:00:00 UTC,0.34042732242750934,1138641.3176493593,663.9469938782815
2019-11-23 00:00:00 UTC,0.34588377628447686,1156890.0841081282,2719.9546053296253
2019-11-24 00:00:00 UTC,0.35287354742091054,1188357.0769963097,735.8863388209235
2019-11-25 00:00:00 UTC,0.32381189521529813,1104416.5806278375,871.1563337429782
2019-11-26 00:00:00 UTC,0.3644075131855152,1229745.4681581247,2366.299160472488
2019-11-27 00:00:00 UTC,0.3658043195470051,1228418.812469015,1533.705643688252
2019-11-28 00:00:00 UTC,0.40398952011641914,1340255.7649281544,1913.541767144461
2019-11-29 00:00:00 UTC,0.3126070362520918,1054203.1936243463,3108.228737504186
2019-11-30 00:00:00 UTC,0.3299679816755526,1115625.5025922747,236.70114881318625
2019-12-01 00:00:00 UTC,0.32509739664126813,1094385.2211892628,206.93876617806075
2019-12-02 00:00:00 UTC,0.31749164500828697,1066942.3890376652,393.1533754569674
2019-12-03 00:00:00 UTC,0.3180308577501406,1071524.6582789966,412.9427355684688
2019-12-04 00:00:00 UTC,0.2959699733471897,1024269.3994112796,549.2446457658754
2019-12-05 00:00:00 UTC,0.284642946890657,963155.5016515342,712.8622703507849
2019-12-06 00:00:00 UTC,0.3015665081347043,1014008.4189710881,308.59836595185067
2019-12-07 00:00:00 UTC,0.31476657458240426,1062921.8996167087,653.9013581485144
2019-12-08 00:00:00 UTC,0.3267019474460632,1109188.1571829426,786.2025799297576
2019-12-09 00:00:00 UTC,0.3140156542988179,1067710.2714433959,1051.0716872701169
2019-12-10 00:00:00 UTC,0.30558756228198847,1022057.006276846,1182.912194608835
2019-12-11 00:00:00 UTC,0.2963810471687239,1003495.1557319219,2317.8256700939805
2019-12-12 00:00:00 UTC,0.29646951767519364,992578.2209525054,369.55677328081106
2019-12-13 00:00:00 UTC,0.2963622045678475,1002350.3937686,175.51646655334258
2019-12-14 00:00:00 UTC,0.28881036083587147,975606.3947240969,378.6203253396092
2019-12-15 00:00:00 UTC,0.27586087482764765,941443.6098629122,3981.8102921253976
2019-12-16 00:00:00 UTC,0.2872520725494037,972563.7794506175,407.8700891949329
2019-12-17 00:00:00 UTC,0.28966825087721093,954157.2260542953,303.59366585531745
2019-12-18 00:00:00 UTC,0.28010070946773213,951372.8070142214,243.79199268146849
2019-12-19 00:00:00 UTC,0.32566366604281677,1101162.111462834,1241.6328775463417
2019-12-20 00:00:00 UTC,0.32198271769407755,1090071.5206672342,376.35920456711574
2019-12-21 00:00:00 UTC,0.3242208584973737,1093087.7262005587,390.5703481061044
2019-12-22 00:00:00 UTC,0.3175959158341429,1075533.0284417667,1276.8592837990834
2019-12-23 00:00:00 UTC,0.328608993535007,1108453.4158283041,267.8441107146074
2019-12-24 00:00:00 UTC,0.3428065611113859,1157254.969891928,3570.741097243716
2019-12-25 00:00:00 UTC,0.5649401318494042,1877984.670439658,141.15485761923722
2019-12-26 00:00:00 UTC,0.361519911452975,1235288.3580394278,562.7962394367104
2019-12-27 00:00:00 UTC,0.43327150787111235,1580160.811454746,2486.7496793534297
2019-12-28 00:00:00 UTC,0.5207659564101038,1656935.2562059774,2871.4189609201203
2019-12-29 00:00:00 UTC,0.5062099768481626,1717104.4960202142,4436.470508477743
2019-12-30 00:00:00 UTC,0.38207559445372286,1291897.528905295,2612.6564739240257
2019-12-31 00:00:00 UTC,0.4110491296251878,1397434.0563823816,1492.4153569653267
2020-01-01 00:00:00 UTC,0.40468266074489034,1367537.4376368541,318.1984699326663
